,id,Beds,Baths,Balconies, Covered Parking,Carpet Area,Developer,Project,Status,Facing,Lifts,Furnished Status,Car parking,Age of Construction,Rental Value,Security Deposit,Address,Landmarks,Furnishing,Flooring,Overlooking,Additional Rooms,Water Availability,Status of Electricity,Lift,Num of Amenities,Floor,Balcony,Super Built-up Area,Type of Ownership,Authority Approval,Bed,RERA ID,Bath,Floors allowed for construction
1613,4d423731353339353337,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,
1614,4d423731323130323333,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,
1615,4d423731313131313533,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,
1616,4d423635303238313235,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,
1617,4d423239363430303133,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,
1618,4d423639303335373537,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,
1619,4d423634353032303539,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,
1620,4d423731363830333635,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,
1621,4d423730373238333931,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,
1622,4d423731323637383439,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,
1623,4d423639353636333231,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,
1624,4d423731353239303235,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,
1625,4d423730353431353035,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,
1626,4d423731363635393931,,,,,400,Shri Ganesh Enterprises,Safal View,Immediately,West,,Unfurnished,,5 to 10 years,"₹21,000","₹60,000Pay Zero Deposit","sector 2, Kopar Khairane, Navi Mumbai - Central Navi Mumbai, MaharashtraMove your household goods.Packers and Moversstarting at ₹ 3900/-",near koperkhairane railway station,Unfurnished,,Main Road,,24 Hours Available,,,12,2 (Out of 7 Floors),1,,Freehold,,1,,1,
1627,4d423639363937373131,2,2,,1 ,750,Gajra Developers Ltd,Bhoomi Gardernia,Immediately,North - East,2,Furnished,1 Covered,New Construction,"₹21,000 | ₹2,500 Monthly Maintenance",₹1.0 LacPay Zero Deposit,"Roadpali, Navi Mumbai, Roadpali, Navi Mumbai - Central Navi Mumbai, MaharashtraMove your household goods.Packers and Moversstarting at ₹ 3900/-",this propretty is close to mansowere and kharghar railway sation,Furnished,"Ceramic Tiles, Granite, Marble, Marbonite, Mosaic, Normal Tiles/Kotah Stone, Vitrified, Wooden","Garden/Park, Pool, Main Road",None of these,24 Hours Available,No/Rare Powercut,2,17,10 (Out of 14 Floors),1,,,,,,,
1628,4d423639333639333933,2,2,2,,700,Cidco,Millennium Tower,Immediately,East,2,Unfurnished,1 Open,15 to 20 years,"₹45,000 | ₹100 Monthly Maintenance",₹2.0 LacPay Zero Deposit,"Sanpada, Navi Mumbai, Sanpada, Navi Mumbai - Central Navi Mumbai, Maharashtra",Property is at a walking distance from sanpada Railway Station.,Unfurnished,Vitrified,Main Road,None of these,24 Hours Available,No/Rare Powercut,2,14,8 (Out of 14 Floors),,,,,,,,
1629,4d423731353432343839,,,,,410,Raikar Group,Yashodeep Heights,Immediately,East,2,Semi-Furnished,1 Open,5 to 10 years,"₹27,000","₹80,000Pay Zero Deposit","Sector 29C Rabale, Rabale, Navi Mumbai - Central Navi Mumbai, Maharashtra",Near apple hospital.,Semi-Furnished,Vitrified,Main Road,None of these,24 Hours Available,No/Rare Powercut,2,10,15 (Out of 15 Floors),1,,,,1,,1,
1630,4d423731363433383031,3,3,,,1100,,Meridian Meadow,Immediately,,,Unfurnished,,10 to 15 years,"₹65,000",₹2.5 LacPay Zero Deposit,"Nerul, Navi Mumbai, Nerul, Navi Mumbai - Central Navi Mumbai, Maharashtra",Off Palm Beach Road. Nerul,Unfurnished,,,,,,,0,8 (Out of 14 Floors),,,,,,,,
1631,4d423133343937383439,2,2,3,1 ,735,Arihant Superstructures Ltd.,Arihant Aradhana,,West,2,Unfurnished,1 Covered,10 to 15 years,"₹32,000","₹1,92,000Pay Zero Deposit","ARIHANT ARADHANA Kharghar Sector 10 Plot no Navi Mumbai., Kharghar, Navi Mumbai - Central Navi Mumbai, Maharashtra",Bank of india.,Unfurnished,Vitrified,"Garden/Park, Pool, Main Road",,24 Hours Available,No/Rare Powercut,2,18,,,,,Developer,,,,
1632,4d423637353138373039,3,3,2,1 ,1450,,Solitaire ,Immediately,East,2,Unfurnished,1 Covered,Less than 5 years,"₹30,000",₹1.5 LacPay Zero Deposit,"SOLITAIRE New Panvel Sector 6 Navi Mumbai., New Panvel, Navi Mumbai - Central Navi Mumbai, Maharashtra",Josephs high school.,Unfurnished,Vitrified,Main Road,,24 Hours Available,No/Rare Powercut,2,7,,,,,Developer,,,,
1633,4d423731363830313935,3,3,3,,,,,Immediately,,2,Unfurnished,1 Open,5 to 10 years,"₹47,000",₹2.5 LacPay Zero Deposit,"cbd belapur navi mumbai, Sector 15 CBD Belapur, Navi Mumbai - Central Navi Mumbai, Maharashtra",cbd belapur navi mumbai,Unfurnished,"Ceramic Tiles, Granite, Marble, Marbonite, Mosaic, Normal Tiles/Kotah Stone, Wooden","Garden/Park, Pool, Main Road",1 Store Room,,,,0,5 (Out of 12 Floors),,1850sqftsqftsqyrdsqmacrebighahectaremarlakanalbiswa1biswa2groundaankadamroodchatakkottahmarlacentperchgunthaarekathagajkillakuncham₹25/sqft,,,,,,
1634,4d423638333139383937,2,2,,1 ,709,Marathon Realty Pvt. Ltd.,Marathon Nexzone,Immediately,East,4,Unfurnished,1 Covered,,"₹15,000 | ₹2 Monthly Maintenance","₹5,100Pay Zero Deposit","Panvel navi mumbai., Panvel, Navi Mumbai - Central Navi Mumbai, Maharashtra",D mart.,Unfurnished,Vitrified,"Garden/Park, Pool, Main Road",,,,,6,,,,Leasehold,,,,,
1635,4d423731363932343739,3,3,3,1 ,1101,Sidharath Builders and Developers,Geetanjali Jewel,Immediately,North - East,4,Furnished,1 Covered,,"₹70,000",₹2.5 LacPay Zero Deposit,"plot No. 130, Sector- 19, Kharghar, Navi Mumbai., Kharghar, Navi Mumbai - Central Navi Mumbai, Maharashtra",Main Road,Furnished,Vitrified,"Garden/Park, Main Road",,,,,6,10 (Out of 19 Floors),,,,,,,,
1636,4d423731363934353331,,,,,440,,Manjari Paradise,Immediately,East,,Furnished,,10 to 15 years,"₹16,000","₹50,000Pay Zero Deposit","Navi Mumbai, Kharghar, Navi Mumbai - Central Navi Mumbai, Maharashtra",msed,Furnished,,Main Road,1 Study Room,,,,0,6 (Out of 7 Floors),1,,Co-operative Society,,1,,1,
1637,4d423731343535313039,3,3,2,1 ,1200,L & T Realty,L and T Realty Seawoods West Square,Immediately,North - East,3,Semi-Furnished,1 Covered,,"₹86,000 | ₹15,000 Monthly Maintenance",₹3.0 LacPay Zero Deposit,"Seawoods, Navi Mumbai, Seawoods, Navi Mumbai - Central Navi Mumbai, Maharashtra","Seawoods East, Nerul East, Sector 30, Nerul, Navi Mumbai, Maharashtra",Semi-Furnished,"Granite, Vitrified",Garden/Park,,,,,6,5 (Out of 15 Floors),,,,,,,,
1638,4d423638373537303537,3,3,3,1 ,,,,Immediately,East,2,Unfurnished,"1 Covered, 1 Open",10 to 15 years,"₹52,000","₹3,12,000Pay Zero Deposit","sector 15 cbd belapur navi mumbai, CBD Belapur, Navi Mumbai - Central Navi Mumbai, Maharashtra",near dmart,Unfurnished,Vitrified,Garden/Park,,,,,0,9 (Out of 14 Floors),,1700sqftsqftsqyrdsqmacrebighahectaremarlakanalbiswa1biswa2groundaankadamroodchatakkottahmarlacentperchgunthaarekathagajkillakuncham₹31/sqft,,,,,,
1639,4d423731323133363137,3,3,3,,900,Hiranandani Group,Hiranandani Fortune City,Immediately,North - East,2,Semi-Furnished,1 Open,,"₹33,000 | ₹5,000 Monthly Maintenance",₹2.0 LacPay Zero Deposit,"Panvel, Navi Mumbai, Panvel, Navi Mumbai - Central Navi Mumbai, Maharashtra",This property is situated in panvel.,Semi-Furnished,Vitrified,Garden/Park,None of these,24 Hours Available,No/Rare Powercut,2,35,7 (Out of 20 Floors),,,,,,,,
1640,4d423731323834333537,2,2,,,660,,,Immediately,East,,Unfurnished,,15 to 20 years,"₹31,000",₹1.0 LacPay Zero Deposit,"navanagari, Sector 5 Kopar Khairane, Navi Mumbai - Central Navi Mumbai, Maharashtra",nearby Kopar Khairane station,Unfurnished,,Main Road,1 Store Room,,,,0,1 (Out of 7 Floors),1,,,,,,,
1641,4d423731363835373939,2,2,2,,700,,,,North,,Unfurnished,,5 to 10 years,"₹28,000","₹80,000Pay Zero Deposit","102 sector 44 seawoods navi mumbai, Sector 44A Seawoods, Navi Mumbai - Central Navi Mumbai, Maharashtra",ss school,Unfurnished,Vitrified,Main Road,,,,1,0,1 (Out of 4 Floors),,,,,,,,
1642,4d423731363837333739,2,2,3,,850,,,Immediately,East,,Semi-Furnished,2 Open,5 to 10 years,"₹18,000","₹65,000Pay Zero Deposit","khanda colony panvel, Sector 10 Khanda Colony, Navi Mumbai - Central Navi Mumbai, Maharashtra",semifurnished 2bhk near by khanda colony and panvel available family,Semi-Furnished,"Ceramic Tiles, Granite, Marble, Marbonite, Vitrified","Garden/Park, Main Road",1 Store Room,,,1,0,2 (Out of 4 Floors),,,,,,,,
1643,4d423731363937353135,2,2,2,,755,Dedhia Group,Suyash Tower,Immediately,East,,Furnished,,Less than 5 years,"₹46,000","₹2,76,000Pay Zero Deposit","sector 11 koparkhairne, Kopar Khairane, Navi Mumbai - Central Navi Mumbai, Maharashtra",pawane MIDC,Furnished,,Main Road,1 Store Room,,,,23,9 (Out of 11 Floors),,,Freehold,,,,,
1644,4d423731363431383539,2,2,,,750,,Natashaa Tower CHS,Immediately,North - East,,Furnished,,10 to 15 years,"₹37,000",₹1.2 LacPay Zero Deposit,"koparkharane, Kopar Khairane, Navi Mumbai - Central Navi Mumbai, Maharashtra",yes,Furnished,,Garden/Park,1 Servant Room,,,,0,4 (Out of 10 Floors),1,,Freehold,,,,,
1645,4d423635303735363635,3,3,3,1 ,1120,Balaji Group,Mayuresh Delta,Immediately,East,2,Unfurnished,1 Covered,,"₹35,000",₹1.3 LacPay Zero Deposit,"Plot No 1, Sector-10B, Ulwe, Navi Mumbai, Maharashtra, Ulwe, Navi Mumbai - Central Navi Mumbai, Maharashtra",Delta Towers and bamandongri railway station,Unfurnished,Vitrified,"Pool, Main Road",,,,,0,6 (Out of 14 Floors),,,,,,,,
1646,4d423731343837323039,2,2,4,,750,,Kaamdhenu Swarna Anant,Immediately,North - East,,Semi-Furnished,,10 to 15 years,"₹45,000",₹1.2 LacPay Zero Deposit,"sec 11, Kopar Khairane, Navi Mumbai - Central Navi Mumbai, Maharashtra",Dmart,Semi-Furnished,,"Garden/Park, Main Road",1 Store Room,,,,0,2 (Out of 7 Floors),,,Co-operative Society,,,,,
1647,4d423731343939313437,2,2,,,700,Marathon Realty Pvt. Ltd.,Marathon Nexzone,Immediately,East,,Unfurnished,,New Construction,"₹16,000","₹60,000Pay Zero Deposit","Panvel, Navi Mumbai - Central Navi Mumbai, Maharashtra",,Unfurnished,,"Garden/Park, Pool",,,,,6,10 (Out of 31 Floors),1,,,,,,,
1648,4d423731363239323035,,,,,350,,,Immediately,East,,Semi-Furnished,,5 to 10 years,"₹20,000","₹50,000Pay Zero Deposit","Sector 9, Airoli, Navi Mumbai - Central Navi Mumbai, Maharashtra",Near Market and Bus Shop 2 min walking distance,Semi-Furnished,,Main Road,,,,,0,3 (Out of 4 Floors),,,,,1,,1,
1649,4d423731353739343339,3,3,3,1 ,1200,,,Immediately,East,2,Semi-Furnished,1 Covered,10 to 15 years,"₹62,000",₹3.6 LacPay Zero Deposit,"Palm Beach, Navi Mumbai, Maharashtra",Palm Beach,Semi-Furnished,Vitrified,Main Road,,,,,0,7 (Out of 23 Floors),,,Co-operative Society,,,,,
1650,4d423731313634373433,2,2,,1 ,583,Marathon Realty Pvt. Ltd.,Marathon Nexzone,Immediately,East,4,Furnished,1 Covered,New Construction,"₹25,000","₹90,000Pay Zero Deposit","National Highway, 4B - JNPT Highway, Near Palaspe Phata, Panvel, Navi Mumbai- 410206, Panvel, Navi Mumbai - Central Navi Mumbai, Maharashtra",marathon nexzon panvel palspe phata,Furnished,Vitrified,"Garden/Park, Pool, Main Road",None of these,24 Hours Available,No/Rare Powercut,4,10,23 (Out of 31 Floors),1,,,,,,,
1651,4d423636383430383039,2,2,,,700,,,Immediately,East,,Furnished,,5 to 10 years,"₹32,000",₹1.2 LacPay Zero Deposit,"4th floor, sector 44, nice society, seawoods navi mumbai, Seawoods, Navi Mumbai - Central Navi Mumbai, Maharashtra","sector 44 church, sector 44 petrol pump",Furnished,"Ceramic Tiles, Granite, Marble, Marbonite, Mosaic, Normal Tiles/Kotah Stone, Vitrified, Wooden",Main Road,1 Store Room,,,1,0,4 (Out of 4 Floors),1,,,,,,,
1652,4d423731363730373131,,,,1 ,440,Raikar Group,Yashodeep Heights,,East,4,Semi-Furnished,"1 Covered, 1 Open",5 to 10 years,"₹26,500","₹75,000Pay Zero Deposit","AIROLI, SECTOR 29 C, Rabale, Navi Mumbai, Rabale, Navi Mumbai - Central Navi Mumbai, Maharashtra","Near vibhgyor school sector 8a , airoli sports club ,.",Semi-Furnished,Vitrified,"Garden/Park, Main Road","Puja Room, Store",24 Hours Available,No/Rare Powercut,4,10,8 (Out of 15 Floors),1,,,,1,,1,
1653,4d423730383634303639,2,2,2,,850,,,Immediately,East,2,Semi-Furnished,1 Open,Less than 5 years,"₹55,000",₹2.0 LacPay Zero Deposit,"ghansholi sector no.5 pyramid icon, Ghansoli, Navi Mumbai - Central Navi Mumbai, Maharashtra",nearby Ghansoli koparkhairne station bus stand collages School International School Hospital good location property good condition flat,Semi-Furnished,Vitrified,"Garden/Park, Main Road",1 Store Room,,,,0,13 (Out of 28 Floors),,,,,,,,
1654,4d423632373838393831,2,2,2,1 ,700,Neelkanth Infratech Builders,Neelkanth Sunberry,Immediately,East,2,Unfurnished,1 Covered,New Construction,"₹27,500","₹80,000Pay Zero Deposit","dmart ghansoli, Ghansoli, Navi Mumbai - Central Navi Mumbai, Maharashtra",dmart ghansoli,Unfurnished,Vitrified,Garden/Park,None of these,24 Hours Available,No/Rare Powercut,2,8,5 (Out of 11 Floors),,,,,,,,
1655,4d423731343239393139,2,,,,800,Cooperative Group Housing Society,Grain Merchants CHS,Immediately,,,Furnished,,Above 20 years,"₹52,000",₹2.5 LacPay Zero Deposit,"Vashi, Navi Mumbai - Central Navi Mumbai, Maharashtra",,Furnished,,Main Road,Store,,,,0,3 (Out of 7 Floors),1,,,,,,1,
1656,4d423639333634343433,2,2,,,686,Marathon Realty Pvt. Ltd.,Marathon Nexzone,Immediately,North - East,4,Semi-Furnished,,Less than 5 years,"₹18,000","₹50,000Pay Zero Deposit","PANVEL NAVI MUMBAI, Panvel, Navi Mumbai - Central Navi Mumbai, Maharashtra",D mart.,Semi-Furnished,Vitrified,"Garden/Park, Pool, Main Road",,24 Hours Available,No/Rare Powercut,4,10,,1,,,Developer,,,,
1657,4d423630333234333037,3,3,3,,1150,Varsha Enterprises,Balaji Heritage,Immediately,North,2,Furnished,,Less than 5 years,"₹55,000",₹2.9 LacPay Zero Deposit,"BALAJI HERITAGE  Kharghar Sector 11 Navi Mumbai., Kharghar, Navi Mumbai - Central Navi Mumbai, Maharashtra",Kharghar Near By Reliance Fresh Store Navi Mumbai.,Furnished,Vitrified,"Garden/Park, Pool, Main Road",Store,24 Hours Available,No/Rare Powercut,2,35,,,,,Developer,,,,
1658,4d423731313436353131,,2,,,,,,Immediately,,,Unfurnished,,5 to 10 years,"₹8,000","₹35,000Pay Zero Deposit","Casa Rio, Shilphata, Navi Mumbai - Beyond Navi Mumbai, Maharashtra",,Unfurnished,,Garden/Park,,,,,0,5 (Out of 8 Floors),1,750sqftsqftsqyrdsqmacrebighahectaremarlakanalbiswa1biswa2groundaankadamroodchatakkottahmarlacentperchgunthaarekathagajkillakuncham₹11/sqft,,,1,,,
1659,4d423339373432333731,,,,,,,,Immediately,,,Semi-Furnished,,,"₹14,500","₹87,000Pay Zero Deposit","Kharghar, Navi Mumbai - Central Navi Mumbai, Maharashtra",,Semi-Furnished,,,,,,,0,5 (Out of 7 Floors),,530sqftsqftsqyrdsqmacrebighahectaremarlakanalbiswa1biswa2groundaankadamroodchatakkottahmarlacentperchgunthaarekathagajkillakuncham₹27/sqft,,,1,,1,
1660,4d423731353834383739,2,2,3,,,Shree Sawan Builders& Developers,Sawan Highness,Immediately,East,,Furnished,,5 to 10 years,"₹45,000",₹1.5 LacPay Zero Deposit,"sector 6, Kharghar, Navi Mumbai - Central Navi Mumbai, MaharashtraMove your household goods.Packers and Moversstarting at ₹ 3900/-",sector 6 Kharghar near regency garden,Furnished,,"Pool, Garden/Park, Main Road",,,,,23,7 (Out of 18 Floors),,1240sqftsqftsqyrdsqmacrebighahectaremarlakanalbiswa1biswa2groundaankadamroodchatakkottahmarlacentperchgunthaarekathagajkillakuncham₹36/sqft,Freehold,,,,,
1661,4d423731313834313735,2,2,2,,600,,Tirupati Apartment,Immediately,East,,Unfurnished,,Less than 5 years,"₹17,000","₹70,000Pay Zero Deposit","Sec 15 kamothe, Kamothe, Navi Mumbai - Central Navi Mumbai, MaharashtraMove your household goods.Packers and Moversstarting at ₹ 3900/-",just opposite of khandeshwar station,Unfurnished,Vitrified,Main Road,None of these,24 Hours Available,No/Rare Powercut,1,0,3 (Out of 7 Floors),,,Freehold,,,,,
1662,4d423632303032343335,,,,1 ,,,,Immediately,East,7,Furnished,1 Covered,5 to 10 years,"₹25,000",₹1.0 LacPay Zero Deposit,"sector 12, Kopar Khairane, Navi Mumbai - Central Navi Mumbai, MaharashtraMove your household goods.Packers and Moversstarting at ₹ 3900/-",shitar dayri,Furnished,Vitrified,Main Road,Puja Room,24 Hours Available,No/Rare Powercut,7,0,6 (Out of 6 Floors),1,600sqftsqftsqyrdsqmacrebighahectaremarlakanalbiswa1biswa2groundaankadamroodchatakkottahmarlacentperchgunthaarekathagajkillakuncham₹42/sqft,Freehold,,1,,1,
1663,4d423432363936343337,2,2,,1 ,52sqm,,,Immediately,North - West,,Unfurnished,"1 Covered, 1 Open",Less than 5 years,"₹17,000","₹40,000Pay Zero Deposit","Sector 17, Ulwe, Navi Mumbai., Sector 19B Ulwe, Navi Mumbai - Central Navi Mumbai, MaharashtraMove your household goods.Packers and Moversstarting at ₹ 3900/-",Near Ramsheth Thakoor Stadium,Unfurnished,"Ceramic Tiles, Marble",Main Road,None of these,,,,0,5 (Out of 7 Floors),,,,,,,,
1664,4d423731363337323437,,2,2,,,Arihant Superstructures Ltd,Arihant Anaika,Immediately,,,Semi-Furnished,,,"₹8,000","₹48,000Pay Zero Deposit","Taloja, Navi Mumbai., Taloja, Navi Mumbai - Central Navi Mumbai, MaharashtraMove your household goods.Packers and Moversstarting at ₹ 3900/-",,Semi-Furnished,,,,,,,20,8 (Out of 11 Floors),,595sqftsqftsqyrdsqmacrebighahectaremarlakanalbiswa1biswa2groundaankadamroodchatakkottahmarlacentperchgunthaarekathagajkillakuncham₹13/sqft,,,1,,,
1665,4d423731333739373231,,,,,600,Bhumiraj Group,Bhumiraj Meadows,Immediately,East,7,Semi-Furnished,1 Open,15 to 20 years,"₹25,000","₹50,000Pay Zero Deposit","bhumiraj sector 19 Airoli, Airoli, Navi Mumbai - Central Navi Mumbai, MaharashtraMove your household goods.Packers and Moversstarting at ₹ 3900/-",,Semi-Furnished,"Ceramic Tiles, Vitrified","Garden/Park, Pool",,,,7,16,5 (Out of 8 Floors),1,,,,1,,1,
1666,4d423539333937383237,2,2,,,,Arihant Superstructures Ltd,Arihant Anaika,Immediately,,,Semi-Furnished,,,"₹10,000","₹60,000Pay Zero Deposit","Taloja, Navi Mumbai - Central Navi Mumbai, MaharashtraMove your household goods.Packers and Moversstarting at ₹ 3900/-",,Semi-Furnished,,,,,,,20,3 (Out of 4 Floors),,1130sqftsqftsqyrdsqmacrebighahectaremarlakanalbiswa1biswa2groundaankadamroodchatakkottahmarlacentperchgunthaarekathagajkillakuncham₹9/sqft,,,,,,
1667,4d423731363230333731,2,2,,,585,Supreme Holdings & Hospitality India Ltd.,Belmac Riverside,Immediately,,,Unfurnished,,New Construction,"₹15,000","₹90,000Pay Zero Deposit","sukapur, New Panvel, Navi Mumbai - Central Navi Mumbai, MaharashtraMove your household goods.Packers and Moversstarting at ₹ 3900/-",,Unfurnished,Vitrified,Garden/Park,,,,,11,1 (Out of 7 Floors),1,,,,,,,
1668,4d423639353230373339,3,3,,,,Paradise Group,Sai World City,Immediately,,,Unfurnished,,,"₹40,000","₹2,40,000Pay Zero Deposit","Panvel, Navi Mumbai - Central Navi Mumbai, MaharashtraMove your household goods.Packers and Moversstarting at ₹ 3900/-",,Unfurnished,,,,,,,27,5 (Out of 31 Floors),,1810sqftsqftsqyrdsqmacrebighahectaremarlakanalbiswa1biswa2groundaankadamroodchatakkottahmarlacentperchgunthaarekathagajkillakuncham₹22/sqft,,,,,,
1669,4d423731333030303039,2,2,2,,860,,,Immediately,East,,Unfurnished,,New Construction,"₹36,000",₹1.0 LacPay Zero Deposit,"sector 21 Ghansoli, Sector 21 Ghansoli, Navi Mumbai - Central Navi Mumbai, Maharashtra",,Unfurnished,,"Garden/Park, Main Road",,,,,0,3 (Out of 7 Floors),,,,,,,,
1670,4d423731363932393439,2,2,2,1 ,750,,Sai Swar,,East,2,Unfurnished,1 Covered,5 to 10 years,"₹25,000",₹1.0 LacPay Zero Deposit,"Kharghar, Navi Mumbai., Kharghar, Navi Mumbai - Central Navi Mumbai, MaharashtraMove your household goods.Packers and Moversstarting at ₹ 3900/-",Sai Swar Sector 2 Kharghar,Unfurnished,"Ceramic Tiles, Granite",,None of these,24 Hours Available,No/Rare Powercut,2,0,6 (Out of 19 Floors),,,,,,,,
1671,4d423730393135333935,3,3,,,1275,Cooperative Group Housing Society,Rail Vihar CHS,Immediately,,,Unfurnished,,15 to 20 years,"₹32,000","₹1,92,000Pay Zero Deposit","Kharghar, Navi Mumbai - Central Navi Mumbai, Maharashtra",,Unfurnished,,,,,,,0,1 (Out of 7 Floors),1,,,,,,,
1672,4d423731343436313137,3,4,4,,1500,,,Immediately,East,,Furnished,,10 to 15 years,"₹40,000","₹2,40,000Pay Zero Deposit","Sector 2 Kharghar, Navi Mumbai - Central Navi Mumbai, Maharashtra",,Furnished,Vitrified,Main Road,,,,,0,12 (Out of 13 Floors),,,,,,,,
1673,4d423731313836383133,2,2,2,,772,MK Group,Morya Heights,Immediately,East,,Unfurnished,,10 to 15 years,"₹48,000",₹2.0 LacPay Zero Deposit,"Kharghar, Kharghar, Navi Mumbai - Central Navi Mumbai, Maharashtra",Near Dmart,Unfurnished,,Garden/Park,,,,,6,10 (Out of 14 Floors),,,,,,,,
1674,4d423730353430323633,3,3,,,1300,,,Immediately,,2,Semi-Furnished,,15 to 20 years,"₹70,000 | ₹10,597 Quarterly Maintenance",₹4.2 LacPay Zero Deposit,"CBD Belapur, Navi Mumbai - Central Navi Mumbai, MaharashtraMove your household goods.Packers and Moversstarting at ₹ 3900/-",,Semi-Furnished,Ceramic Tiles,,,24 Hours Available,No/Rare Powercut,2,0,10 (Out of 15 Floors),1,,,,,,,
1675,4d423632333830383433,2,2,3,,1040,,Parth Lords,Immediately,East,,Furnished,,10 to 15 years,"₹75,000",₹3.5 LacPay Zero Deposit,"Sector 15 CBD Belapur, CBD Belapur, Navi Mumbai - Central Navi Mumbai, Maharashtra",,Furnished,,Main Road,,,,,0,6 (Out of 11 Floors),,,,,,,,
1676,4d423731363634333633,2,2,4,,900,Sacho Satram Group,Bliss,Immediately,,,Unfurnished,,5 to 10 years,"₹19,000","₹60,000Pay Zero Deposit","owe gown, sec 30, Kharghar, Navi Mumbai - Central Navi Mumbai, MaharashtraMove your household goods.Packers and Moversstarting at ₹ 3900/-",,Unfurnished,,,,,,,12,5 (Out of 12 Floors),,,,,,,,
1677,4d423731353036373137,2,2,,,,Manas Construction & Developers,Silver Harmony,Immediately,,,Unfurnished,,,"₹14,000","₹84,000Pay Zero Deposit","Roadpali, Navi Mumbai - Central Navi Mumbai, Maharashtra",,Unfurnished,,,,,,,6,1 (Out of 7 Floors),,950sqftsqftsqyrdsqmacrebighahectaremarlakanalbiswa1biswa2groundaankadamroodchatakkottahmarlacentperchgunthaarekathagajkillakuncham₹15/sqft,,,,,,
1678,4d423633363833363039,2,2,,,,Arihant Superstructures Ltd,Arihant Anaika,Immediately,,,Furnished,,,"₹16,000",₹1.0 LacPay Zero Deposit,"Taloja, Navi Mumbai., Taloja, Navi Mumbai - Central Navi Mumbai, MaharashtraMove your household goods.Packers and Moversstarting at ₹ 3900/-",,Furnished,,,,,,,20,4 (Out of 5 Floors),,1100sqftsqftsqyrdsqmacrebighahectaremarlakanalbiswa1biswa2groundaankadamroodchatakkottahmarlacentperchgunthaarekathagajkillakuncham₹15/sqft,,,,,,
1679,4d4238373235363436,2,2,4,704 ,1000,,,Immediately,South -West,,Semi-Furnished,704 Covered,5 to 10 years,"₹30,000",₹1.5 LacPay Zero Deposit,"704, Seaview apartments, plot 30-31, sec-44A, Seawoods, Navi Mumbai - Central Navi Mumbai, MaharashtraMove your household goods.Packers and Moversstarting at ₹ 3900/-","Palm Beach Road, Poddar School, Petrol pump, D Mart, Seawoods Mall",Semi-Furnished,Marbonite,Garden/Park,"Puja Room, Store",24 Hours Available,No/Rare Powercut,1,0,7 (Out of 7 Floors),,,,,,,,
1680,4d423731363535393935,2,2,2,,,MK Group,Morya Heights,Immediately,North - East,,Furnished,,5 to 10 years,"₹48,000","₹2,88,000Pay Zero Deposit","Kharghar, Navi Mumbai - Central Navi Mumbai, Maharashtra",,Furnished,Ceramic Tiles,,,,,,6,10 (Out of 14 Floors),,1250sqftsqftsqyrdsqmacrebighahectaremarlakanalbiswa1biswa2groundaankadamroodchatakkottahmarlacentperchgunthaarekathagajkillakuncham₹38/sqft,,,,,,
1681,4d423731363731313435,3,3,2,,,Akshar Group,Green World,Immediately,,,Furnished,,Less than 5 years,"₹80,000",₹2.5 LacPay Zero Deposit,"Airoli, Navi Mumbai - Central Navi Mumbai, MaharashtraMove your household goods.Packers and Moversstarting at ₹ 3900/-",,Furnished,,"Pool, Main Road","Puja Room, Store, Study",,,,29,20 (Out of 22 Floors),,1680sqftsqftsqyrdsqmacrebighahectaremarlakanalbiswa1biswa2groundaankadamroodchatakkottahmarlacentperchgunthaarekathagajkillakuncham₹48/sqft,,,,,,
1682,4d423731363832323435,2,2,,,700,,,Immediately,East,,Furnished,,15 to 20 years,"₹54,000","₹3,24,000Pay Zero Deposit","Plot94, 001, Nirman Shilpa, Sector-12 Vashi, Navi Mumbai-40703, Sector 12 Juhu Nagar, Navi Mumbai - Central Navi Mumbai, Maharashtra","It is a fully furnished 2BHK facing east and perfect Vastu complying on ground floor with bottom to sealing tiling and kitchen, big comfortable bathroom of approximately 50 sq ft. Flat has got multiple storage facilities with 5 wardrobes and also includes 3 AC, 1 Fridge, 1 Washing Machine and a study table. Its main attraction is beautiful garden which surrounds the flat with having multiple trees such as Guava Peru, Papaya, Insulin Plant, etc.",Furnished,,Garden/Park,,,,,0,Ground (Out of 3 Floors),,,,,,,,
